alpha,L1,L2,L3,e1,e2,e3
0.173,0.4814869563888516,1.271579433874848,-1.0717695884945364,0.2745003788484075,0.0902541003256659,0.0002927353436456691
0.174,0.4798528585457668,1.2715950864452137,-1.0721805657035914,0.2772922470331865,0.09082496373938446,0.0002979295714047355
0.175,0.47822096444604495,1.2716078004172515,-1.0725914717460137,0.28010323735463877,0.09139610089398133,0.00030318618898176193
0.176,0.47659125026847365,1.2716176048869312,-1.0730023061081189,0.2829335147021737,0.0919675119944814,0.0003085056046292546
0.177,0.4749636925547543,1.2716245285123162,-1.0734130682747343,0.2857832461420656,0.09253919725241451,0.0003138882273971898
0.178,0.47333826820186703,1.27162859952259,-1.0738237577291634,0.2886526009489654,0.09311115688562474,0.0003193344671647446
0.179,0.47171495445463335,1.2716298457268498,-1.074234373953199,0.2915417506380707,0.09368339111808245,0.0003248447346272998
0.18,0.4700937288984756,1.2716282945226662,-1.0746449164271084,0.29445086899793954,0.09425590017970752,0.00033041944130922406
0.181,0.4684745694523657,1.2716239729044265,-1.0750553846296298,0.2973801321239712,0.0948286843061945,0.00033605899956618907
0.182,0.46685745436195464,1.2716169074714614,-1.0754657780379508,0.3003297184525707,0.0954017437388445,0.000341763822604421
0.183,0.46524236219288323,1.2716071244359646,-1.075876096127735,0.30329980879599705,0.09597507872440247,0.0003475343244550238
0.184,0.4636292718242609,1.271594649630716,-1.0762863383730854,0.3062905863779279,0.0965486895148956,0.00035337092000644916
0.185,0.46201816244231236,1.2715795085165986,-1.0766965042465393,0.30930223686974256,0.09712257636748609,0.0003592740250092557
0.186,0.460409013534187,1.2715617261899408,-1.0771065932190864,0.31233494842753484,0.09769673954431622,0.00036524405605747016
0.187,0.4588018048819216,1.271541327389666,-1.0775166047601206,0.3153889117298893,0.09827117931236626,0.00037128143063296174
0.188,0.45719651655655985,1.2715183365042664,-1.0779265383374812,0.3184643200164084,0.09884589594331544,0.00037738656706564727
0.189,0.45559312891241094,1.2714927775786031,-1.0783363934174144,0.32156136912704664,0.09942088971340719,0.000383559884568889
0.19,0.45399162258145925,1.271464674320546,-1.0787461694645573,0.3246802575422183,0.09999616090331391,0.00038980180325287725
0.191,0.45239197846790685,1.271434050107444,-1.079155865941962,0.3278211864237428,0.10057170979801101,0.00039611274410134977
0.192,0.4507941777428525,1.271400927992439,-1.0795654823110794,0.33098435965661294,0.10114753668665391,0.0004024931289859351
0.193,0.4491982018390997,1.2713653307106285,-1.0799750180317238,0.33416998389162345,0.10172364186245819,0.00040894338069763167
0.194,0.4476040324460924,1.2713272806850822,-1.0803844725621117,0.33737826858886394,0.1023000256225802,0.0004154639229099621
0.195,0.44601165150497285,1.271286800032711,-1.0807938453588102,0.3406094260621072,0.10287668826800492,0.0004220551802257775
0.196,0.44442104120375675,1.2712439105699938,-1.0812031358767673,0.3438636715241099,0.10345363010343939,0.00042871757814824153
0.197,0.4428321839726282,1.2711986338185775,-1.081612343569271,0.34714122313283385,0.1040308514372001,0.00043545154311760726
0.198,0.4412450624793422,1.2711509910107346,-1.0820214678879734,0.3504423020386275,0.10460835258111484,0.00044225750248808596
0.199,0.43965965962473935,1.2711010030946999,-1.0824305082828578,0.353767132432378,0.10518613385041937,0.0004491358845567871
0.2,0.43807595853836595,1.271048690739881,-1.0828394642022434,0.3571159415946497,0.10576419556365915,0.0004560871185589556
0.201,0.4364939425741952,1.2709940743419441,-1.0832483350927795,0.3604889599458537,0.10634253804259726,0.00046311163467195615
0.202,0.4349135953064511,1.270937174027786,-1.0836571203994265,0.36388642109744057,0.10692116161212144,0.0004702098640318497
0.203,0.4333349005255272,1.2708780096603942,-1.0840658195654689,0.367308561904171,0.1075000666001514,0.00047738223872043225
0.204,0.4317578422340005,1.2708166008435864,-1.084474432032475,0.37075562251746597,0.10807925333755809,0.000484629191801165
0.205,0.4301824046427395,1.270752966926652,-1.08488295724033,0.3742278464398674,0.108658722158075,0.0004919511572882264
0.206,0.42860857216709625,1.2706871270088844,-1.0852913946271938,0.377725480580651,0.10923847339821657,0.0004993485701834704
0.207,0.4270363294231906,1.2706190999440123,-1.0856997436295057,0.38124877531258883,0.10981850739719788,0.0005068218664718113
0.208,0.42546566122427487,1.270548904344522,-1.0861080036819841,0.3847979845299164,0.11039882449686421,0.0005143714831201295
0.209,0.42389655257718417,1.2704765585859037,-1.0865161742176155,0.38837336570751024,0.11097942504160498,0.0005219978580864225
0.21,0.42232898867886226,1.2704020808107823,-1.0869242546676245,0.39197517996132647,0.11156030937828931,0.0005297014303462285
0.211,0.42076295491296944,1.2703254889329683,-1.0873322444614997,0.39560369211010754,0.1121414778561921,0.0005374826398682127
0.212,0.4191984368465622,1.270246800641417,-1.0877401430269658,0.39925917073840883,0.11272293082692496,0.0005453419276380167
0.213,0.41763542022684963,1.2701660334041018,-1.0881479497899855,0.40294188826095695,0.11330466864436838,0.0005532797356560454
0.214,0.4160738909780187,1.270083204471799,-1.0885556641747356,0.40665212098838904,0.1138866916646098,0.0005612965069584168
0.215,0.4145138351981311,1.2699983308817957,-1.0889632856036122,0.4103901491943948,0.11446900024587678,0.0005693926856105374
0.216,0.4129552391560869,1.269911429461515,-1.0893708134972069,0.4141562571842996,0.11505159474847736,0.0005775687167285483
0.217,0.41139808928865496,1.2698225168320612,-1.0897782472743534,0.4179507333651228,0.11563447553474104,0.0005858250464349734
0.218,0.4098423721975659,1.2697316094116948,-1.0901855863520238,0.42177387031715374,0.11621764296895772,0.0005941621219530533
0.219,0.4082880746466705,1.2696387234192272,-1.0905928301453984,0.4256259648670672,0.11680109741732395,0.0006025803915416856
0.22,0.40673518355915594,1.269543874877345,-1.0909999780678372,0.4295073181626354,0.11738483924788853,0.0006110803045204121
0.221,0.4051836860148238,1.2694470796158703,-1.0914070295308487,0.43341823574906146,0.11796886883049477,0.0006196623112968042
0.222,0.40363356924742533,1.2693483532749412,-1.0918139839441063,0.4373590276469799,0.11855318653673347,0.0006283268633503615
0.223,0.4020848206420514,1.2692477113081362,-1.0922208407154377,0.44133000843217296,0.11913779273988892,0.0006370744132415643
0.224,0.4005374277325806,1.2691451689855235,-1.0926275992508028,0.4453314973170274,0.11972268781489427,0.000645905414630269
0.225,0.3989913781991774,1.2690407413966622,-1.0930342589542947,0.44936381823379856,0.12030787213827585,0.000654820322274266
0.226,0.3974466598658447,1.2689344434535224,-1.093440819228129,0.45342729991971015,0.12089334608811442,0.0006638195920378936
0.227,0.39590326069802695,1.268826289893356,-1.0938472794726362,0.4575222760039413,0.12147911004399906,0.0006729036808977993
0.228,0.3943611688002624,1.2687162952815154,-1.094253639086247,0.4616490850965525,0.12206516438697645,0.0006820730469549027
0.229,0.39282037241388224,1.268604474014197,-1.0946598974654913,0.4658080708794035,0.12265150949951645,0.0006913281494348606
0.23,0.3912808599147609,1.2684908403211432,-1.0950660540049877,0.46999958219909244,0.12323814576546686,0.0007006694486962493
0.231,0.38974261981110814,1.268375408268287,-1.09547210809743,0.4742239731620019,0.1238250735700112,0.0007100974062416932
0.232,0.38820564074130737,1.2682581917603393,-1.0958780591335755,0.47848160323148187,0.12441229329963174,0.0007196124847272414
0.233,0.38666991147179874,1.2681392045433266,-1.0962839065022552,0.48277283732723064,0.12499980534207153,0.0007292151479526803
0.234,0.3851354208950042,1.2680184602070799,-1.0966896495903358,0.48709804592693473,0.12558761008629574,0.0007389058608941352
0.235,0.38360215802729214,1.2678959721876715,-1.097095287782727,0.4914576051702335,0.12617570792245592,0.0007486850896969867
0.236,0.38207011200698715,1.2677717537698052,-1.0975008204623824,0.4958518969650445,0.12676409924185492,0.0007585533016733311
0.237,0.38053927209241445,1.267645818089159,-1.0979062470102603,0.5002813090963489,0.1273527844369121,0.0007685109653373025
0.238,0.37900962765998636,1.2675181781346816,-1.098311566805347,0.5047462353374695,0.12794176390113002,0.000778558550381996
0.239,0.37748116820232436,1.2673888467508436,-1.0987167792246209,0.5092470755639295,0.12853103802906268,0.0007886965277111849
0.24,0.37595388332642055,1.2672578366398464,-1.099121883643064,0.5137842358699429,0.1291206072162832,0.0007989253694280029
0.241,0.37442776275183143,1.267125160363789,-1.099526879433637,0.5183581286876335,0.12971047185935114,0.0008092455488564017
0.242,0.37290279630891,1.2669908303467827,-1.0999317659672703,0.5229691729090236,0.13030063235579104,0.000819657540547736
0.243,0.3713789739370714,1.2668548588770494,-1.1003365426128773,0.5276177940108917,0.13089108910404887,0.0008301618202678411
0.244,0.36985628568308915,1.2667172581089519,-1.1007412087373043,0.5323044241825783,0.1314818425034751,0.000840758865041486
0.245,0.36833472169943005,1.2665780400649997,-1.1011457637053543,0.5370295024567884,0.13207289295429517,0.0008514491531294463
0.246,0.3668142722426141,1.2664372166378193,-1.1015502068797636,0.5417934748435251,0.13266424085757925,0.0008622331640486978
0.247,0.36529492767160965,1.2662947995920821,-1.1019545376211988,0.5465967944671962,0.13325588661521595,0.0008731113785736186
0.248,0.3637766784462597,1.2661508005663895,-1.1023587552882306,0.5514399217069929,0.13384783062989447,0.0008840842787590855
0.249,0.3622595151257343,1.266005231075142,-1.1027628592373468,0.556323324340654,0.13444007330506816,0.0008951523479271428
0.25,0.36074342836701656,1.2658581025103501,-1.1031668488229216,0.5612474776916708,0.1350326150449408,0.0009063160706940015
0.251,0.35922840892341157,1.2657094261434318,-1.1035707233972278,0.566212864780077,0.13562545625443556,0.0009175759329572298
0.252,0.3577144476430889,1.2655592131269604,-1.1039744823103816,0.571219976476871,0.13621859733917815,0.0009289324219452768
0.253,0.35620153546764743,1.2654074744963926,-1.1043781249104039,0.5762693116622235,0.13681203870547015,0.0009403860261602405
0.254,0.3546896634307112,1.2652542211717581,-1.1047816505431372,0.581361377387534,0.13740578076026908,0.000951937235452048
0.255,0.35317882265654577,1.2650994639593187,-1.105185058552291,0.5864966890414918,0.1379998239111682,0.0009635865409761368
0.256,0.3516690043587045,1.2649432135532,-1.1055883482793896,0.5916757705202109,0.1385941685663745,0.0009753344352400951
0.257,0.35016019983869806,1.2647854805369922,-1.1059915190637866,0.5968991544015836,0.13918881513468828,0.0009871814120880264
0.258,0.34865240048468715,1.2646262753853184,-1.1063945702426476,0.6021673821239711,0.13978376402548714,0.0009991279667161872
0.259,0.3471455977701997,1.2644656084653816,-1.1067975011509374,0.607481004169351,0.14037901564870267,0.001011174595682977
0.26,0.34563978325287303,1.2643034900384753,-1.1072003111214135,0.6128405802510445,0.14097457041480732,0.0010233217969134124
0.261,0.3441349485732147,1.2641399302614817,-1.107602999484608,0.6182466795061854,0.141570428734787,0.0010355700697143254
0.262,0.34263108545338805,1.2639749391883193,-1.1080055655688201,0.623699880693039,0.14216659102013682,0.0010479199147799137
0.263,0.341128185696021,1.263808526771391,-1.1084080087001191,0.6292007723933195,0.14276305768283268,0.0010603718341881756
0.264,0.3396262411830313,1.2636407028629881,-1.1088103282023052,0.634749953219682,0.14335982913532108,0.0010729263314345422
0.265,0.33812524387447707,1.2634714772166786,-1.109212523396916,0.6403480320285011,0.14395690579050052,0.0010855839114249674
0.266,0.3366251858074263,1.2633008594886657,-1.1096145936032173,0.64599562813812,0.1445542880617084,0.001098345080482779
0.267,0.33512605909484305,1.2631288592391288,-1.1100165381381824,0.6516933715527462,0.14515197636270222,0.0011112103463670326
0.268,0.33362785592449895,1.2629554859335383,-1.1104183563164949,0.657441903192116,0.14574997110764504,0.0011241802182672127
0.269,0.3321305685578989,1.26278074894394,-1.1108200474505185,0.6632418751271575,0.1463482727110972,0.001137255206830492
0.27,0.3306341893292273,1.2626046575502332,-1.1112216108502921,0.6690939508218016,0.14694688158799357,0.001150435824164425
0.271,0.329138710644311,1.2624272209414138,-1.1116230458235257,0.6749988053811433,0.14754579815363442,0.0011637225838392502
0.272,0.32764412497960305,1.2622484482167995,-1.1120243516755897,0.6809571258061294,0.1481450228236723,0.001177116000896308
0.273,0.3261504248811812,1.2620683483872353,-1.1124255277094912,0.6869696112549976,0.1487445560140988,0.0011906165918683315
0.274,0.32465760296376456,1.261886930376277,-1.1128265732258646,0.6930369733116607,0.14934439814123235,0.0012042248747865247
0.275,0.3231656519097461,1.2617042030213605,-1.1132274875229746,0.6991599362612615,0.1499445496217019,0.001217941369176565
0.276,0.32167456446824305,1.2615201750749374,-1.113628269896678,0.7053392373731066,0.1505450108724431,0.0012317665960916468
0.277,0.32018433345416253,1.2613348552056096,-1.1140289196404343,0.7115756271912264,0.1511457823106778,0.0012457010781015678
0.278,0.3186949517472806,1.261148251999232,-1.11442943604529,0.7178698698328084,0.1517468643539066,0.0012597453393058979
0.279,0.3172064122913425,1.2609603739599948,-1.114829818399861,0.7242227432947078,0.15234825741990302,0.0012738999053482224
0.28,0.3157187080931717,1.2607712295115043,-1.1152300659903138,0.7306350397683622,0.15294996192669222,0.0012881653034319614
0.281,0.3142318322217973,1.2605808269978258,-1.1156301781003686,0.7371075659633177,0.15355197829254952,0.001302542062315955
0.282,0.31274577780759466,1.2603891746845204,-1.1160301540112711,0.7436411434396775,0.1541543069359879,0.0013170307123386217
0.283,0.3112605380414399,1.260196280759668,-1.1164299930018013,0.7502366089497483,0.1547569482757433,0.0013316317854091464
0.284,0.3097761061738798,1.2600021533348602,-1.1168296943482352,0.7568948147891803,0.15535990273077255,0.0013463458150399829
0.285,0.3082924755143143,1.2598068004461889,-1.1172292573243479,0.7636166291579124,0.15596317072023963,0.0013611733363429483
0.286,0.3068096394301911,1.2596102300552134,-1.1176286812014005,0.7704029365312599,0.15656675266350814,0.0013761148860397241
0.287,0.30532759134621495,1.259412450049917,-1.1180279652481193,0.7772546380414433,0.15717064898012909,0.0013911710024792103
0.288,0.3038463247435708,1.2592134682456362,-1.1184271087306918,0.7841726518699255,0.15777486008983932,0.0014063422256397503
0.289,0.30236583315915516,1.2590132923859894,-1.1188261109127484,0.7911579136509287,0.15837938641254684,0.0014216290971441944
0.29,0.30088611018482475,1.2588119301437823,-1.119224971055346,0.7982113768864662,0.15898422836832488,0.0014370321602732476
0.291,0.2994071494666543,1.2586093891218997,-1.1196236884169646,0.8053340133733048,0.15958938637740483,0.0014525519599668869
0.292,0.2979289447042058,1.258405676854187,-1.1200222622534908,0.8125268136422583,0.16019486086016518,0.0014681890428386076
0.293,0.2964514896498122,1.2582008008063046,-1.1204206918181965,0.8197907874101974,0.1608006522371336,0.0014839439571923245
0.294,0.2949747781078685,1.257994768376597,-1.1208189763617278,0.8271269640452648,0.16140676092896303,0.0014998172530313147
0.295,0.29349880393413835,1.257787586896909,-1.1212171151321035,0.8345363930456713,0.16201318735644363,0.0015158094820581468
0.296,0.2920235610350664,1.2575792636334278,-1.1216151073746843,0.8420201445326294,0.16261993194047938,0.0015319211977010809
0.297,0.29054904336710624,1.2573698057874776,-1.122012952332175,0.8495793097578147,0.16322699510209648,0.0015481529551103033
0.298,0.2890752449360558,1.2571592204963353,-1.1224106492445993,0.8572150016259422,0.1638343772624213,0.0015645053111792609
0.299,0.2876021597964044,1.2569475148340012,-1.1228081973492867,0.8649283552329246,0.16444207884268794,0.0015809788245555569
0.3,0.286129782050689,1.2567346958119827,-1.1232055958808689,0.8727205284201971,0.16505010026422273,0.0015975740556419394
0.301,0.2846581058488607,1.256520770380047,-1.1236028440712509,0.8805927023457527,0.16565844194844695,0.0016142915666211798
0.302,0.2831871253876615,1.256305745426985,-1.1239999411496027,0.8885460820724891,0.1662671043168577,0.0016311319214621178
0.303,0.2817168349100094,1.2560896277813296,-1.1243968863423581,0.8965818971744836,0.16687608779104166,0.0016480956859192476
0.304,0.2802472287043934,1.2558724242121075,-1.1247936788731738,0.9047014023618333,0.16748539279264568,0.001665183427567996
0.305,0.27877830110427876,1.2556541414295292,-1.1251903179629419,0.9129058781247137,0.16809501974339666,0.001682395715791952
0.306,0.2773100464875185,1.2554347860857122,-1.1255868028297487,0.9211966313973896,0.16870496906507867,0.0016997331218183518
0.307,0.27584245927577716,1.2552143647753722,-1.125983132688888,0.9295749962428403,0.16931524117953128,0.0017171962187046929
0.308,0.2743755339339598,1.2549928840364968,-1.12637930675283,0.938042334558817,0.16992583650865398,0.0017347855813655043
0.309,0.2729092649696528,1.2547703503510348,-1.1267753242311993,0.9466000368060576,0.17053675547438674,0.001752501786589996
0.31,0.27144364693256934,1.2545467701455404,-1.1271711843307797,0.9552495227595288,0.17114799849872345,0.0017703454130365802
0.311,0.2699786744140064,1.2543221497918497,-1.1275668862554808,0.9639922422835022,0.1717595660036857,0.0017883170412611765
0.312,0.2685143420463077,1.2540964956077019,-1.1279624292063468,0.9728296761313828,0.17237145841133952,0.0018064172537084024
0.313,0.2670506445023357,1.2538698138573858,-1.1283578123814977,0.9817633367711959,0.17298367614377938,0.0018246466347617222
0.314,0.2655875764949503,1.253642110752363,-1.12875303497617,0.9907947692377237,0.1735962196231258,0.0018430057707062293
0.315,0.26412513277649524,1.253413392451881,-1.1291480961826559,0.9999255520122708,0.174209089271523,0.0018614952497817542
0.316,0.26266330813829303,1.25318366506358,-1.129542995190307,1.0091572979311267,0.17482228551113552,0.0018801156621769718
0.317,0.2612020974101465,1.2529529346440889,-1.1299377311855154,1.0184916551238106,0.17543580876414425,0.0018988676000462046
0.318,0.2597414954598463,1.2527212071996174,-1.1303323033517083,1.0279303079822764,0.17604965945274115,0.0019177516575116457
0.319,0.2582814971926877,1.2524884886865308,-1.1307267108693018,1.0374749781622203,0.17666383799912982,0.001936768430703544
0.32,0.25682209755099256,1.2522547850119297,-1.1311209529157307,1.0471274256177927,0.1772783448255145,0.0019559185177321038
0.321,0.2553632915136392,1.2520201020341997,-1.131515028665388,1.0568894496709822,0.17789318035410942,0.0019752025187400714
0.322,0.2539050740955973,1.2517844455635827,-1.1319089372896287,1.0667628901170716,0.17850834500712076,0.0019946210358972286
0.323,0.2524474403474721,1.2515478213627098,-1.1323026779567558,1.0767496283675408,0.17912383920675662,0.0020141746734124288
0.324,0.25099038535505175,1.2513102351471492,-1.1326962498320083,1.0868515886319705,0.1797396633752157,0.002033864037541699
0.325,0.24953390423886362,1.2510716925859313,-1.1330896520775193,1.0970707391404464,0.18035581793469077,0.0020536897366247924
0.326,0.24807799215373488,1.2508321993020821,-1.133482883852328,1.1074090934081389,0.18097230330735645,0.0020736523810724436
0.327,0.24662264428836084,1.2505917608731245,-1.1338759443123525,1.1178687115437296,0.18158911991538096,0.002093752583389775
0.328,0.24516785586487827,1.2503503828316018,-1.1342688326103667,1.1284517016034938,0.1822062681809097,0.0021139909581943538
0.329,0.24371362213844466,1.2501080706655692,-1.134661547895975,1.1391602209928977,0.18282374852607278,0.002134368122237988
0.33,0.24225993839682275,1.2498648298190953,-1.135054089315636,1.1499964779176741,0.18344156137297546,0.002154884694383799
0.331,0.24080679995997173,1.2496206656927464,-1.135446456012601,1.1609627328864094,0.18405970714369987,0.002175541295659568
0.332,0.2393542021796446,1.249375583644068,-1.1358386471269075,1.1720613002667928,0.18467818626030158,0.002196338549261465
0.333,0.23790214043898755,1.249129588988058,-1.1362306617953803,1.1832945498978171,0.1852969991448086,0.0022172770805522963
0.334,0.23645061015214958,1.248882686997631,-1.136622499151584,1.1946649087602081,0.18591614621922173,0.002238357517101465
0.335,0.2349996067638936,1.2486348829040903,-1.1370141583258349,1.206174862707634,0.1865356279055031,0.0022595804886734144
0.336,0.23354912574921421,1.2483861818975674,-1.1374056384451678,1.2178269582612504,0.18715544462558734,0.002280946627254863
0.337,0.23209916261296043,1.2481365891274843,-1.1377969386333142,1.229623804470297,0.1877755968013676,0.0023024565670735674
0.338,0.23064971288946318,1.247886109702984,-1.138188058010695,1.2415680748416216,0.18839608485470352,0.0023241109446024344
0.339,0.22920077214216844,1.2476347486933732,-1.1385789956943926,1.2536625093410956,0.18901690920741449,0.0023459103985827966
0.34,0.22775233596327366,1.2473825111285508,-1.1389697507981424,1.2659099164701195,0.18963807028127805,0.0023678555700310396
0.341,0.2263043999733711,1.2471294019994301,-1.13936032243229,1.2783131754204498,0.1902595684980311,0.0023899471022743603
0.342,0.2248569598210935,1.2468754262583603,-1.1397507097038249,1.2908752383109003,0.19088140427936495,0.0024121856409193066
0.343,0.22341001118276654,1.2466205888195354,-1.1401409117162937,1.303599132509486,0.19150357804692775,0.0024345718339275502
0.344,0.22196354976206334,1.246364894559406,-1.1405309275698339,1.3164879630449289,0.19212609022231802,0.0024571063315842233
0.345,0.22051757128966631,1.2461083483170732,-1.1409207563611254,1.3295449151114642,0.19274894122709088,0.0024797897865388913
0.346,0.2190720715229303,1.2458509548946943,-1.1413103971833989,1.3427732566712927,0.19337213148274796,0.0025026228537974172
0.347,0.21762704624555274,1.2455927190578628,-1.1416998491263697,1.3561763411590482,0.1939956614107461,0.002525606190777818
0.348,0.21618249126724598,1.245333645536006,-1.1420891112762765,1.3697576102930578,0.1946195314324846,0.002548740457275304
0.349,0.21473840242341447,1.2450737390227549,-1.1424781827158197,1.3835205969982947,0.19524374196931438,0.002572026315515117
0.35,0.21329477557483711,1.2448130041763235,-1.142867062524164,1.3974689284462467,0.19586829344253295,0.0025954644301481936
0.351,0.21185160660735125,1.2445514456198792,-1.1432557497768885,1.4116063292172212,0.19649318627338352,0.002619055468293815
0.352,0.21040889143154196,1.24428906794191,-1.1436442435460017,1.425936624590842,0.19711842088305215,0.0026428000995253565
0.353,0.20896662598243654,1.244025875696581,-1.1440325428999099,1.440463743970839,0.19774399769267118,0.002666698995895958
0.354,0.2075248062191991,1.243761873404094,-1.144420646903384,1.4551917244506303,0.19836991712331378,0.0026907528319663368
0.355,0.20608342812483316,1.2434970655510342,-1.1448085546175637,1.470124714526397,0.19899617959599875,0.0027149622847998964
0.356,0.20464248770588445,1.2432314565907236,-1.1451962650999046,1.485266977964915,0.199622785531682,0.0027393280340074263
0.357,0.2032019809921496,1.2429650509435508,-1.1455837774041797,1.500622897833649,0.2002497353512685,0.002763850761744146
0.358,0.20176190403638683,1.2426978529973263,-1.1459710905804554,1.516196980701155,0.20087702947559377,0.002788531152729708
0.359,0.20032225291403172,1.2424298671075995,-1.1463582036750712,1.5319938610162058,0.20150466832543928,0.0028133698942640877
0.36,0.19888302372291367,1.2421610975979935,-1.1467451157306043,1.548018305674631,0.20213265232152614,0.0028383676762572772
0.361,0.19744421258298017,1.2418915487605349,-1.1471318257858696,1.564275218783235,0.20276098188450936,0.0028635251912278938
0.362,0.19600581563601882,1.2416212248559626,-1.147518332875884,1.580769646630914,0.2033896574349885,0.0028888431343326456
0.363,0.19456782904538739,1.2413501301140542,-1.1479046360318486,1.5975067828774296,0.20401867939349777,0.0029143222033808573
0.364,0.19313024899574482,1.2410782687339363,-1.1482907342811206,1.614491973971131,0.20464804818050694,0.002939963098857141
0.365,0.19169307169278538,1.2408056448843887,-1.1486766266472024,1.6317307248074675,0.20527776421642555,0.0029657665239298738
0.366,0.19025629336297623,1.2405322627041477,-1.149062312149716,1.649228704640865,0.20590782792160295,0.002991733184471534
0.367,0.18881991025329903,1.2402581263022168,-1.1494477898043742,1.6669917532632963,0.20653823971631827,0.0030178637890832896
0.368,0.18738391863099124,1.2399832397581512,-1.1498330586229608,1.6850258874637423,0.2071690000207918,0.00304415904910967
0.369,0.18594831478329588,1.239707607122358,-1.150218117613307,1.7033373077834306,0.20780010925517775,0.003070619678658486
0.37,0.18451309501720847,1.23943123241638,-1.150602965779279,1.721932405582941,0.20843156783956945,0.003097246394610289
0.371,0.1830782556592303,1.2391541196331874,-1.1509876021207455,1.7408177704379666,0.2090633761939927,0.003124039916644271
0.372,0.18164379305512313,1.2388762727374587,-1.151372025633541,1.7600001978817716,0.20969553473840694,0.0031510009672701604
0.373,0.1802097035696677,1.23859769566585,-1.1517562353094737,1.779486697513424,0.21032804389271392,0.0031781302718187077
0.374,0.17877598358642344,1.2383183923272814,-1.1521402301362782,1.7992845014921606,0.21096090407674656,0.0032054285584822632
0.375,0.17734262950749224,1.2380383666032047,-1.1525240090975983,1.8194010734394594,0.2115941157102726,0.0032328965583276977
0.376,0.1759096377532845,1.2377576223478663,-1.1529075711729568,1.8398441177718718,0.21222767921299945,0.0032605350053216964
0.377,0.17447700476228611,1.2374761633885847,-1.1532909153377482,1.860621589489137,0.21286159500456248,0.003288344636335343
0.378,0.17304472699083095,1.237193993525997,-1.1536740405631978,1.88174170444364,0.21349586350453872,0.0033163261911782946
0.379,0.1716128009128738,1.236911116534324,-1.154056945816345,1.903212950119131,0.21413048513244137,0.003344480412612079
0.38,0.17018122301976624,1.2366275361616283,-1.1544396300600122,1.9250440969483764,0.21476546030771637,0.0033728080463755286
0.381,0.16874998982003353,1.236343256130066,-1.1548220922527912,1.9472442102014773,0.21540078944974292,0.0034013098411949864
0.382,0.167319097839158,1.2360582801361253,-1.1552043313490028,1.9698226624786062,0.2160364729778438,0.003429986548818439
0.383,0.16588854361935945,1.2357726118508874,-1.1555863462986826,1.992789146843493,0.21667251131127097,0.0034588389240258807
0.384,0.1644583237193813,1.235486254920259,-1.155968136047567,2.016153690636175,0.21730890486921584,0.0034878677246402917
0.385,0.16302843471427853,1.2351992129652154,-1.156349699537026,2.0399266700064187,0.21794565407080635,0.003517073711584879
0.386,0.1615988731952066,1.2349114895820383,-1.1567310357040879,2.0641188252120823,0.2185827593351068,0.0035464576488591195
0.387,0.16016963576921384,1.2346230883425515,-1.157112143481378,2.088741276729771,0.21922022108111616,0.0035760203035917464
0.388,0.15874071905903597,1.2343340127943456,-1.15749302179711,2.1138055422285458,0.21985803972777537,0.0036057624460463086
0.389,0.15731211970289016,1.2340442664610152,-1.1578736695750431,2.1393235544612037,0.22049621569395894,0.0036356848496565675
0.39,0.15588383435427544,1.2337538528423808,-1.1582540857344852,2.165307680131351,0.221134749398479,0.003665788291022824
0.391,0.15445585968177244,1.2334627754147067,-1.158634269190229,2.19177073979909,0.22177364126009153,0.0036960735499656137
0.392,0.15302819236884446,1.2331710376309366,-1.159014218852552,2.2187260288926005,0.22241289169748096,0.003726541409524122
0.393,0.15160082911364303,1.2328786429208913,-1.1593939336271701,2.24618733989788,0.22305250112928116,0.003757192655995614
0.394,0.15017376662881332,1.2325855946914999,-1.1597734124152392,2.274168985804564,0.22369246997405992,0.003788028078931775
0.395,0.1487470016413026,1.2322918963270073,-1.1601526541132916,2.3026858248914817,0.22433279865032413,0.0038190484711929035
0.396,0.14732053089217,1.2319975511891847,-1.1605316576132263,2.331753286942158,0.22497348757652083,0.0038502546289546267
0.397,0.14589435113639748,1.2317025626175322,-1.160910421802282,2.3613874009874576,0.2256145371710422,0.003881647351729999
0.398,0.14446845914270467,1.2314069339294949,-1.1612889455630109,2.391604824680098,0.22625594785221548,0.003913227442391001
0.399,0.1430428516933644,1.231110668420657,-1.161667227773238,2.422422875414217,0.22689772003831205,0.003944995707201383
0.4,0.14161752558401763,1.2308137693649464,-1.1620452673060426,2.453859563312166,0.22753985414754424,0.0039769529558326055
0.401,0.14019247762349463,1.2305162400148315,-1.162423063029722,2.4859336262103975,0.22818235059806732,0.004009100001392617
0.402,0.13876770463363475,1.2302180836015162,-1.1628006138077747,2.518664566787435,0.22882520980798052,0.004041437660439877
0.403,0.13734320344910766,1.2299193033351383,-1.1631779184988509,2.552072691988407,0.22946843219532323,0.00407396675302385
0.404,0.13591897091723937,1.2296199024049526,-1.1635549759567478,2.586179154913554,0.2301120181780838,0.004106688102688451
0.405,0.13449500389783453,1.2293198839795318,-1.1639317850303554,2.621005999352457,0.23075596817418792,0.004139602536517134
0.406,0.13307129926300654,1.2290192512069393,-1.1643083445636533,2.656576207160717,0.23140028260151455,0.0041727108851342554
0.407,0.13164785389700479,1.2287180072149289,-1.1646846533956334,2.6929137486933143,0.23204496187788054,0.004206013982770208
0.408,0.13022466469604382,1.2284161551111157,-1.1650607103603359,2.730043636527095,0.23269000642105353,0.00423951266722956
